date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Next_Day_AQI,temperature_2m,relative_humidity_2m,wind_speed_10m
2021-10-17,153,84.15,165.24,126.99,174.42,1.61,145.35,102.0,28.18491667,86.06748792,5.650735396
2021-10-18,102,56.1,110.16,84.66,116.28,1.07,96.9,94.0,28.587,76.45850017,9.287645425
2021-10-19,94,51.7,101.52,78.02,107.16,0.99,89.3,87.0,28.21408358,68.85570654,9.774849575
2021-10-20,87,47.85,93.96,72.21,99.18,0.91,82.65,106.0,27.68491667,70.507008,10.29177314
2021-10-21,106,58.3,114.48,87.98,120.84,1.11,100.7,143.0,27.762,75.63144442,9.776063063
2021-10-22,143,78.65,154.44,118.69,163.02,1.5,135.85,111.0,27.887,79.73861271,12.07149424
2021-10-23,111,61.05,119.88,92.13,126.54,1.17,105.45,74.0,26.5495,83.24653696,7.083964488
2021-10-24,74,40.7,79.92,61.42,84.36,0.78,70.3,58.0,26.40366667,83.71957746,10.21197893
2021-10-25,58,31.9,62.64,48.14,66.12,0.61,55.1,96.0,27.04533333,77.71928521,9.518228808
2021-10-26,96,52.8,103.68,79.68,109.44,1.01,91.2,119.0,27.20783346,74.56953271,9.535706096
2021-10-27,119,65.45,128.52,98.77,135.66,1.25,113.05,130.0,26.65783333,78.22808042,10.81491951
2021-10-28,130,71.5,140.4,107.9,148.2,1.37,123.5,126.0,26.1995,80.01820538,9.4838593
2021-10-29,126,69.3,136.08,104.58,143.64,1.32,119.7,128.0,26.11408333,78.86590783,11.13516005
2021-10-30,128,70.4,138.24,106.24,145.92,1.34,121.6,155.0,27.17241667,72.5725195,9.663728733
2021-10-31,155,85.25,167.4,128.65,176.7,1.63,147.25,214.0,27.66825013,60.70042742,11.27653656
2021-01-11,214,117.7,231.12,177.62,243.96,2.25,203.3,245.0,28.04533333,55.82486713,14.11057483
2021-02-11,245,134.75,264.6,203.35,279.3,2.57,232.75,120.0,27.58075012,43.38297283,15.15948692
2021-03-11,120,66.0,129.6,99.6,136.8,1.26,114.0,106.0,27.7995,46.56959346,13.87018797
2021-04-11,106,58.3,114.48,87.98,120.84,1.11,100.7,67.0,27.23491679,59.57340338,10.49364242
2021-05-11,67,36.85,72.36,55.61,76.38,0.7,63.65,45.0,27.12241679,68.01860779,8.166960342
2021-06-11,45,24.75,48.6,37.35,51.3,0.47,42.75,50.0,27.90158358,65.92575138,9.528301108
2021-07-11,50,27.5,54.0,41.5,57.0,0.53,47.5,54.0,28.09741692,57.43757442,11.28452085
2021-08-11,54,29.7,58.32,44.82,61.56,0.57,51.3,48.0,28.15991667,63.16420429,8.991008375
2021-09-11,48,26.4,51.84,39.84,54.72,0.5,45.6,63.0,27.99116679,72.76184667,9.654609654
2021-10-11,63,34.65,68.04,52.29,71.82,0.66,59.85,174.0,26.56825,79.52614092,8.271324629
2021-11-11,174,95.7,187.92,144.42,198.36,1.83,165.3,173.0,26.67866667,74.65087163,8.35152905
2021-12-11,173,95.15,186.84,143.59,197.22,1.82,164.35,195.0,26.43075,67.87937229,10.1297933
2021-11-13,195,107.25,210.6,161.85,222.3,2.05,185.25,201.0,26.38700013,56.81632463,11.38562243
2021-11-14,201,110.55,217.08,166.83,229.14,2.11,190.95,200.0,26.08075012,54.34203163,13.37797443
2021-11-15,200,110.0,216.0,166.0,228.0,2.1,190.0,222.0,26.43491667,46.28740592,13.3105701
2021-11-16,222,122.1,239.76,184.26,253.08,2.33,210.9,153.0,26.76200013,49.19845504,13.00583009
2021-11-17,153,84.15,165.24,126.99,174.42,1.61,145.35,81.0,27.16825013,61.87637654,11.2060795
2021-11-18,81,44.55,87.48,67.23,92.34,0.85,76.95,84.0,28.22241692,62.54302183,12.0498655
2021-11-19,84,46.2,90.72,69.72,95.76,0.88,79.8,102.0,27.75366679,68.67348821,12.15293308
2021-11-20,102,56.1,110.16,84.66,116.28,1.07,96.9,84.0,28.64116679,67.82246221,10.79772089
2021-11-21,84,46.2,90.72,69.72,95.76,0.88,79.8,66.0,27.16825013,79.82351575,6.639176146
2021-11-22,66,36.3,71.28,54.78,75.24,0.69,62.7,76.0,26.49325,85.063961,7.151597475
2021-11-23,76,41.8,82.08,63.08,86.64,0.8,72.2,94.0,27.00158333,84.43533275,7.217924979
2021-11-24,94,51.7,101.52,78.02,107.16,0.99,89.3,149.0,28.25158358,77.75037229,8.386447404
2021-11-25,149,81.95,160.92,123.67,169.86,1.56,141.55,136.0,27.54741667,82.14298821,9.007261675
2021-11-26,136,74.8,146.88,112.88,155.04,1.43,129.2,152.0,26.7995,86.83290275,6.590625025
2021-11-27,152,83.6,164.16,126.16,173.28,1.6,144.4,145.0,27.46408333,86.20710546,9.008707267
2021-11-28,145,79.75,156.6,120.35,165.3,1.52,137.75,120.0,27.8995,79.45983521,8.868149554
2021-11-29,120,66.0,129.6,99.6,136.8,1.26,114.0,150.0,27.84950013,70.62933217,9.156906046
2021-11-30,150,82.5,162.0,124.5,171.0,1.58,142.5,194.0,26.94741692,74.96240167,8.141225613
2021-01-12,194,106.7,209.52,161.02,221.16,2.04,184.3,249.0,26.70366692,71.24505567,8.495714029
2021-02-12,249,136.95,268.92,206.67,283.86,2.61,236.55,98.0,26.05991679,58.50604396,9.217870679
2021-03-12,98,53.9,105.84,81.34,111.72,1.03,93.1,92.0,26.65783346,55.52253813,9.960173725
2021-04-12,92,50.6,99.36,76.36,104.88,0.97,87.4,59.0,27.37241667,61.27175742,8.570577013
2021-05-12,59,32.45,63.72,48.97,67.26,0.62,56.05,34.0,22.18283333,83.61361567,14.12238405
2021-06-12,34,18.7,36.72,28.22,38.76,0.36,32.3,40.0,23.03283333,90.07214112,9.740221063
2021-07-12,40,22.0,43.2,33.2,45.6,0.42,38.0,58.0,24.0995,89.26523729,6.110985767
2021-08-12,58,31.9,62.64,48.14,66.12,0.61,55.1,44.0,24.34325,87.99318996,6.462565242
2021-09-12,44,24.2,47.52,36.52,50.16,0.46,41.8,69.0,23.89741667,88.04598608,5.760383321
2021-10-12,69,37.95,74.52,57.27,78.66,0.72,65.55,171.0,24.88908333,78.09801367,10.0170336
2021-11-12,171,94.05,184.68,141.93,194.94,1.8,162.45,184.0,25.59116667,71.71837521,10.1590255
2021-12-12,184,101.2,198.72,152.72,209.76,1.93,174.8,181.0,25.95783333,65.21149133,11.67764678
2021-12-13,181,99.55,195.48,150.23,206.34,1.9,171.95,119.0,25.60991667,69.74370242,10.41335853
2021-12-14,119,65.45,128.52,98.77,135.66,1.25,113.05,176.0,25.82658333,69.14692371,10.59554105
2021-12-15,176,96.8,190.08,146.08,200.64,1.85,167.2,223.0,25.337,72.15661221,9.716347946
2021-12-16,223,122.65,240.84,185.09,254.22,2.34,211.85,241.0,25.237,70.40535721,9.328154413
2021-12-17,241,132.55,260.28,200.03,274.74,2.53,228.95,236.0,24.38908333,69.89178317,8.300430367
2021-12-18,236,129.8,254.88,195.88,269.04,2.48,224.2,214.0,23.33908333,75.13523317,10.442052
2021-12-19,214,117.7,231.12,177.62,243.96,2.25,203.3,199.0,23.21825,80.237824,8.776472208
2021-12-20,199,109.45,214.92,165.17,226.86,2.09,189.05,232.0,23.77033333,77.650885,10.09401893
2021-12-21,232,127.6,250.56,192.56,264.48,2.44,220.4,230.0,23.43075,78.64829154,9.806928329
2021-12-22,230,126.5,248.4,190.9,262.2,2.42,218.5,214.0,23.83908333,69.90823412,9.665241729
2021-12-23,214,117.7,231.12,177.62,243.96,2.25,203.3,180.0,23.4995,70.49419996,10.23217327
2021-12-24,180,99.0,194.4,149.4,205.2,1.89,171.0,110.0,23.57866667,68.55574179,8.667922483
2021-12-25,110,60.5,118.8,91.3,125.4,1.16,104.5,182.0,23.01616667,74.56690367,7.531617604
2021-12-26,182,100.1,196.56,151.06,207.48,1.91,172.9,215.0,22.887,76.43663542,8.030961246
2021-12-27,215,118.25,232.2,178.45,245.1,2.26,204.25,201.0,22.49741667,76.03542546,7.984186958
2021-12-28,201,110.55,217.08,166.83,229.14,2.11,190.95,138.0,21.76408333,84.36204954,7.716213838
2021-12-29,138,75.9,149.04,114.54,157.32,1.45,131.1,155.0,21.86616667,81.23663858,8.743874858
2021-12-30,155,85.25,167.4,128.65,176.7,1.63,147.25,176.0,22.73908333,76.30084638,10.67311998
2021-12-31,176,96.8,190.08,146.08,200.64,1.85,167.2,173.0,23.25575,73.97567238,8.785705371
2022-01-01,173,95.15,186.84,143.59,197.22,1.82,164.35,177.0,23.112,72.65388613,11.62153343
2022-02-01,177,97.35,191.16,146.91,201.78,1.86,168.15,187.0,22.81616667,65.10401533,13.6853135
2022-03-01,187,102.85,201.96,155.21,213.18,1.96,177.65,196.0,23.74741667,67.01277713,11.8743423
2022-04-01,196,107.8,211.68,162.68,223.44,2.06,186.2,89.0,24.94325,66.07702317,11.63455901
2022-05-01,89,48.95,96.12,73.87,101.46,0.93,84.55,79.0,24.90366667,63.64176129,10.31289587
2022-06-01,79,43.45,85.32,65.57,90.06,0.83,75.05,58.0,24.987,65.847885,9.0986584
2022-07-01,58,31.9,62.64,48.14,66.12,0.61,55.1,65.0,25.00366667,70.19122367,9.109005954
2022-08-01,65,35.75,70.2,53.95,74.1,0.68,61.75,64.0,25.00783333,72.25976138,8.621320021
2022-09-01,64,35.2,69.12,53.12,72.96,0.67,60.8,78.0,24.14533333,81.62498175,7.772501592
2022-10-01,78,42.9,84.24,64.74,88.92,0.82,74.1,152.0,23.48075,79.3754875,9.231130967
2022-11-01,152,83.6,164.16,126.16,173.28,1.6,144.4,213.0,23.59116667,81.12174296,6.867896017
2022-12-01,213,117.15,230.04,176.79,242.82,2.24,202.35,172.0,22.47658333,81.85406542,8.099134304
2022-01-13,172,94.6,185.76,142.76,196.08,1.81,163.4,208.0,21.012,55.14490088,14.8882211
2022-01-14,208,114.4,224.64,172.64,237.12,2.18,197.6,182.0,19.50575,60.91240667,13.35604811
2022-01-15,182,100.1,196.56,151.06,207.48,1.91,172.9,160.0,20.36199996,67.93480367,9.689440604
2022-01-16,160,88.0,172.8,132.8,182.4,1.68,152.0,147.0,20.77033333,69.71359896,10.93014816
2022-01-17,147,80.85,158.76,122.01,167.58,1.54,139.65,171.0,20.79116665,75.17576913,7.369403062
2022-01-18,171,94.05,184.68,141.93,194.94,1.8,162.45,181.0,21.74741667,73.91775354,9.396716438
2022-01-19,181,99.55,195.48,150.23,206.34,1.9,171.95,154.0,22.83491667,66.20062438,11.69198289
2022-01-20,154,84.7,166.32,127.82,175.56,1.62,146.3,110.0,24.50991667,58.2059535,11.66238743
2022-01-21,110,60.5,118.8,91.3,125.4,1.16,104.5,99.0,24.83075,64.43272242,10.18855275
2022-01-22,99,54.45,106.92,82.17,112.86,1.04,94.05,247.0,23.9495,68.55587013,10.79021535
2022-01-23,247,135.85,266.76,205.01,281.58,2.59,234.65,381.0,23.54116667,69.06267921,10.02453475
2022-01-24,381,209.55,411.48,316.23,434.34,4.0,361.95,268.0,22.75158333,73.41464183,9.552484142
2022-01-25,268,147.4,289.44,222.44,305.52,2.81,254.6,267.0,22.97658333,84.2781895,7.484756733
2022-01-26,267,146.85,288.36,221.61,304.38,2.8,253.65,212.0,23.96616667,74.77680425,14.79687253
2022-01-27,212,116.6,228.96,175.96,241.68,2.23,201.4,160.0,20.28283333,61.76771517,14.65774913
2022-01-28,160,88.0,172.8,132.8,182.4,1.68,152.0,162.0,19.36824996,53.09860646,13.33300969
2022-01-29,162,89.1,174.96,134.46,184.68,1.7,153.9,168.0,20.05158331,56.03617683,11.57184163
2022-01-30,168,92.4,181.44,139.44,191.52,1.76,159.6,176.0,21.212,54.25020354,11.81214256
2022-01-31,176,96.8,190.08,146.08,200.64,1.85,167.2,150.0,22.73491667,51.26725279,11.79269216
2022-01-02,150,82.5,162.0,124.5,171.0,1.58,142.5,179.0,23.45366667,47.546813,12.62883448
2022-02-02,179,98.45,193.32,148.57,204.06,1.88,170.05,216.0,23.00366667,50.09485904,11.05874261
2022-03-02,216,118.8,233.28,179.28,246.24,2.27,205.2,214.0,22.60158333,56.06069725,9.711597529
2022-04-02,214,117.7,231.12,177.62,243.96,2.25,203.3,103.0,22.23283333,56.89975954,10.95943045
2022-05-02,103,56.65,111.24,85.49,117.42,1.08,97.85,99.0,22.17658333,69.24253696,11.65457317
2022-06-02,99,54.45,106.92,82.17,112.86,1.04,94.05,67.0,21.89325,80.30618625,9.859834225
2022-07-02,67,36.85,72.36,55.61,76.38,0.7,63.65,63.0,22.45575,83.69896604,7.7506484
2022-08-02,63,34.65,68.04,52.29,71.82,0.66,59.85,74.0,21.51616667,74.32672604,8.022540763
2022-09-02,74,40.7,79.92,61.42,84.36,0.78,70.3,58.0,21.73491663,67.32353742,10.23220784
2022-10-02,58,31.9,62.64,48.14,66.12,0.61,55.1,169.0,22.087,73.53840754,10.16535962
2022-11-02,169,92.95,182.52,140.27,192.66,1.77,160.55,216.0,21.83491667,80.83818517,11.1869042
2022-12-02,216,118.8,233.28,179.28,246.24,2.27,205.2,174.0,21.63491667,80.04128413,9.951306521
2022-02-13,174,95.7,187.92,144.42,198.36,1.83,165.3,128.0,22.05575,73.49187925,12.29403963
2022-02-14,128,70.4,138.24,106.24,145.92,1.34,121.6,105.0,24.41616667,50.38511912,14.31432883
2022-02-15,105,57.75,113.4,87.15,119.7,1.1,99.75,93.0,25.48075013,45.20636908,13.76467983
2022-02-16,93,51.15,100.44,77.19,106.02,0.98,88.35,88.0,24.21825,53.62179433,11.67536475
2022-02-17,88,48.4,95.04,73.04,100.32,0.92,83.6,111.0,23.73908333,61.69812442,10.63243472
2022-02-18,111,61.05,119.88,92.13,126.54,1.17,105.45,143.0,24.05158333,50.25214612,11.8112499
2022-02-19,143,78.65,154.44,118.69,163.02,1.5,135.85,132.0,22.78075,71.89627962,10.8288561
2022-02-20,132,72.6,142.56,109.56,150.48,1.39,125.4,154.0,22.18908333,80.52458521,9.020065625
2022-02-21,154,84.7,166.32,127.82,175.56,1.62,146.3,158.0,22.41825,80.63335217,6.392504099
2022-02-22,158,86.9,170.64,131.14,180.12,1.66,150.1,119.0,22.987,77.02711642,7.86168525
2022-02-23,119,65.45,128.52,98.77,135.66,1.25,113.05,168.0,24.13075,73.98857042,9.882416663
2022-02-24,168,92.4,181.44,139.44,191.52,1.76,159.6,219.0,24.37033333,59.28873492,12.17187425
2022-02-25,219,120.45,236.52,181.77,249.66,2.3,208.05,223.0,24.04325,55.47887079,12.57929415
2022-02-26,223,122.65,240.84,185.09,254.22,2.34,211.85,156.0,23.90366667,68.06692529,10.20512541
2022-02-27,156,85.8,168.48,129.48,177.84,1.64,148.2,215.0,24.54533333,63.60535817,11.43610165
2022-02-28,215,118.25,232.2,178.45,245.1,2.26,204.25,156.0,25.57658333,58.2809875,11.58359901
2022-01-03,156,85.8,168.48,129.48,177.84,1.64,148.2,187.0,25.0495,59.56265613,12.36890012
2022-02-03,187,102.85,201.96,155.21,213.18,1.96,177.65,204.0,25.04116667,58.25684638,12.8362104
2022-03-03,204,112.2,220.32,169.32,232.56,2.14,193.8,172.0,25.23075,53.52409483,12.2872742
2022-04-03,172,94.6,185.76,142.76,196.08,1.81,163.4,91.0,25.95366667,48.16288883,11.60518375
2022-05-03,91,50.05,98.28,75.53,103.74,0.96,86.45,108.0,26.18075,53.56817758,11.48839493
2022-06-03,108,59.4,116.64,89.64,123.12,1.13,102.6,72.0,27.16616704,48.1198475,11.61447906
2022-07-03,72,39.6,77.76,59.76,82.08,0.76,68.4,89.0,28.22033333,38.54930092,15.50911017
2022-08-03,89,48.95,96.12,73.87,101.46,0.93,84.55,80.0,27.30575,40.4357335,15.61220899
2022-09-03,80,44.0,86.4,66.4,91.2,0.84,76.0,58.0,26.97866704,49.41032783,11.32868722
2022-10-03,58,31.9,62.64,48.14,66.12,0.61,55.1,141.0,27.75366692,51.77247038,11.78812185
2022-11-03,141,77.55,152.28,117.03,160.74,1.48,133.95,219.0,28.10158358,53.9350605,11.08514121
2022-12-03,219,120.45,236.52,181.77,249.66,2.3,208.05,170.0,28.887,51.86808471,12.87078298
2022-03-13,170,93.5,183.6,141.1,193.8,1.79,161.5,167.0,28.40575012,55.28816371,9.419220075
2022-03-14,167,91.85,180.36,138.61,190.38,1.75,158.65,198.0,28.42450025,53.23506733,11.03629309
2022-03-15,198,108.9,213.84,164.34,225.72,2.08,188.1,184.0,28.36200025,52.41659512,9.386333079
2022-03-16,184,101.2,198.72,152.72,209.76,1.93,174.8,189.0,28.58283383,55.332451,9.99047965
2022-03-17,189,103.95,204.12,156.87,215.46,1.98,179.55,187.0,29.36616692,38.25995438,13.53886594
2022-03-18,187,102.85,201.96,155.21,213.18,1.96,177.65,111.0,29.43908358,37.89898004,12.15896426
2022-03-19,111,61.05,119.88,92.13,126.54,1.17,105.45,106.0,29.95991692,44.45948075,13.98700993
2022-03-20,106,58.3,114.48,87.98,120.84,1.11,100.7,159.0,29.94533358,44.18696675,14.1718854
2022-03-21,159,87.45,171.72,131.97,181.26,1.67,151.05,152.0,29.86616704,48.85759867,12.66258617
2022-03-22,152,83.6,164.16,126.16,173.28,1.6,144.4,155.0,29.36200037,53.66839679,13.68842566
2022-03-23,155,85.25,167.4,128.65,176.7,1.63,147.25,211.0,27.937,72.49736392,9.536358104
2022-03-24,211,116.05,227.88,175.13,240.54,2.22,200.45,132.0,26.70366667,82.03674304,9.847337967
2022-03-25,132,72.6,142.56,109.56,150.48,1.39,125.4,109.0,27.51616667,67.23607175,13.40466853
2022-03-26,109,59.95,117.72,90.47,124.26,1.14,103.55,110.0,29.86825038,41.84046983,14.60086315
2022-03-27,110,60.5,118.8,91.3,125.4,1.16,104.5,113.0,30.88700063,30.3833921,15.62348299
2022-03-28,113,62.15,122.04,93.79,128.82,1.19,107.35,127.0,28.19325013,56.28335988,8.424336025
2022-03-29,127,69.85,137.16,105.41,144.78,1.33,120.65,128.0,27.65366667,74.69576713,8.170010346
2022-03-30,128,70.4,138.24,106.24,145.92,1.34,121.6,105.0,27.69325025,78.53377146,8.145409708
2022-03-31,105,57.75,113.4,87.15,119.7,1.1,99.75,184.0,27.65991679,78.04216263,9.356478796
2022-01-04,184,101.2,198.72,152.72,209.76,1.93,174.8,162.0,27.57033346,80.29868475,10.2451639
2022-02-04,162,89.1,174.96,134.46,184.68,1.7,153.9,177.0,28.75366679,66.55686875,11.7020934
2022-03-04,177,97.35,191.16,146.91,201.78,1.86,168.15,142.0,27.9245005,70.51086617,10.25382722
2022-04-04,142,78.1,153.36,117.86,161.88,1.49,134.9,103.0,26.72033333,76.15301888,8.497083742
2022-05-04,103,56.65,111.24,85.49,117.42,1.08,97.85,77.0,27.00783358,75.58659813,9.282750425
2022-06-04,77,42.35,83.16,63.91,87.78,0.81,73.15,65.0,27.16408333,78.36008208,7.288166954
2022-07-04,65,35.75,70.2,53.95,74.1,0.68,61.75,61.0,27.68908333,79.290035,9.963118817
2022-08-04,61,33.55,65.88,50.63,69.54,0.64,57.95,69.0,28.02033333,82.10884792,9.702100379
2022-09-04,69,37.95,74.52,57.27,78.66,0.72,65.55,70.0,28.36200012,81.20740254,10.32371198
2022-10-04,70,38.5,75.6,58.1,79.8,0.74,66.5,145.0,28.47866667,80.61213454,10.35926265
2022-11-04,145,79.75,156.6,120.35,165.3,1.52,137.75,249.0,28.46825025,80.85188921,8.338788286
2022-12-04,249,136.95,268.92,206.67,283.86,2.61,236.55,92.0,28.85366704,79.37134808,11.12496655
2022-04-13,92,50.6,99.36,76.36,104.88,0.97,87.4,88.0,28.59325,81.34753029,9.019487704
2022-04-14,88,48.4,95.04,73.04,100.32,0.92,83.6,72.0,29.0495,72.14106117,9.298413971
2022-04-15,72,39.6,77.76,59.76,82.08,0.76,68.4,89.0,28.42450012,77.25360046,9.618574242
2022-04-16,89,48.95,96.12,73.87,101.46,0.93,84.55,94.0,28.80575025,72.76710633,11.70425818
2022-04-17,94,51.7,101.52,78.02,107.16,0.99,89.3,83.0,29.69116717,68.5215285,12.4095443
2022-04-18,83,45.65,89.64,68.89,94.62,0.87,78.85,80.0,28.74325013,78.49844633,9.986978621
2022-04-19,80,44.0,86.4,66.4,91.2,0.84,76.0,81.0,28.162,74.78637725,8.571398179
2022-04-20,81,44.55,87.48,67.23,92.34,0.85,76.95,125.0,27.787,79.22681379,9.841759642
2022-04-21,125,68.75,135.0,103.75,142.5,1.31,118.75,127.0,28.26616667,75.46136575,9.802881508
2022-04-22,127,69.85,137.16,105.41,144.78,1.33,120.65,139.0,28.14533333,76.75280892,9.596287988
2022-04-23,139,76.45,150.12,115.37,158.46,1.46,132.05,104.0,28.39116679,78.52053754,11.30837093
2022-04-24,104,57.2,112.32,86.32,118.56,1.09,98.8,91.0,29.93700013,68.18303996,14.6420386
2022-04-25,91,50.05,98.28,75.53,103.74,0.96,86.45,101.0,32.05575038,50.19384146,17.136418
2022-04-26,101,55.55,109.08,83.83,115.14,1.06,95.95,85.0,31.31825038,59.26868821,10.52215293
2022-04-27,85,46.75,91.8,70.55,96.9,0.89,80.75,114.0,30.9557505,71.62683475,8.595279246
2022-04-28,114,62.7,123.12,94.62,129.96,1.2,108.3,102.0,29.85991729,76.76592896,10.89623241
2022-04-29,102,56.1,110.16,84.66,116.28,1.07,96.9,86.0,31.17241692,58.07258267,11.95852485
2022-04-30,86,47.3,92.88,71.38,98.04,0.9,81.7,219.0,30.18283383,69.26825146,12.34310906
2022-01-05,219,120.45,236.52,181.77,249.66,2.3,208.05,276.0,31.24533383,57.03987517,13.66648065
2022-02-05,276,151.8,298.08,229.08,314.64,2.9,262.2,167.0,31.25158383,66.96879254,10.61957341
2022-03-05,167,91.85,180.36,138.61,190.38,1.75,158.65,108.0,29.97866717,77.77937713,12.6824936
2022-04-05,108,59.4,116.64,89.64,123.12,1.13,102.6,118.0,29.55991679,77.26778863,10.07105955
2022-05-05,118,64.9,127.44,97.94,134.52,1.24,112.1,69.0,29.84116704,77.73897296,10.06780654
2022-06-05,69,37.95,74.52,57.27,78.66,0.72,65.55,60.0,29.95158358,76.62250996,10.51444548
2022-07-05,60,33.0,64.8,49.8,68.4,0.63,57.0,71.0,30.04116717,75.65555025,10.39735452
2022-08-05,71,39.05,76.68,58.93,80.94,0.75,67.45,60.0,29.19950025,76.76942621,9.638826663
2022-09-05,60,33.0,64.8,49.8,68.4,0.63,57.0,75.0,29.13283346,79.46981704,12.89886951
2022-10-05,75,41.25,81.0,62.25,85.5,0.79,71.25,159.0,29.26825,77.62855017,12.12765205
2022-11-05,159,87.45,171.72,131.97,181.26,1.67,151.05,272.0,29.48908358,79.13078413,11.09723495
2022-12-05,272,149.6,293.76,225.76,310.08,2.86,258.4,123.0,29.82450038,80.26873025,12.38736791
2022-05-13,123,67.65,132.84,102.09,140.22,1.29,116.85,132.0,29.90575012,77.44709563,13.64619953
2022-05-14,132,72.6,142.56,109.56,150.48,1.39,125.4,118.0,29.90783358,76.33071517,12.70745813
2022-05-15,118,64.9,127.44,97.94,134.52,1.24,112.1,131.0,30.05575038,73.44113708,13.48749205
2022-05-16,131,72.05,141.48,108.73,149.34,1.38,124.45,157.0,30.02866679,71.6368535,14.50082565
2022-05-17,157,86.35,169.56,130.31,178.98,1.65,149.15,212.0,29.88283333,71.29938613,13.15681972
2022-05-18,212,116.6,228.96,175.96,241.68,2.23,201.4,238.0,30.02241679,70.97242446,12.76597425
2022-05-19,238,130.9,257.04,197.54,271.32,2.5,226.1,179.0,29.95158383,72.89611817,11.91797183
2022-05-20,179,98.45,193.32,148.57,204.06,1.88,170.05,147.0,29.87033383,73.90471708,12.39745393
2022-05-21,147,80.85,158.76,122.01,167.58,1.54,139.65,106.0,29.83491679,73.29979767,10.88016356
2022-05-22,106,58.3,114.48,87.98,120.84,1.11,100.7,83.0,29.66616679,71.73557925,11.14881625
2022-05-23,83,45.65,89.64,68.89,94.62,0.87,78.85,88.0,29.71408371,72.18871388,13.02431595
2022-05-24,88,48.4,95.04,73.04,100.32,0.92,83.6,97.0,29.90575013,66.64768508,14.60050504
2022-05-25,97,53.35,104.76,80.51,110.58,1.02,92.15,95.0,30.39533358,64.23222188,17.85385808
2022-05-26,95,52.25,102.6,78.85,108.3,1.0,90.25,76.0,30.30158371,67.76231096,20.09306825
2022-05-27,76,41.8,82.08,63.08,86.64,0.8,72.2,86.0,30.36616679,69.64931871,19.15118738
2022-05-28,86,47.3,92.88,71.38,98.04,0.9,81.7,83.0,30.24533371,68.79936317,15.39411092
2022-05-29,83,45.65,89.64,68.89,94.62,0.87,78.85,66.0,29.80783371,70.09612583,12.40815798
2022-05-30,66,36.3,71.28,54.78,75.24,0.69,62.7,87.0,30.35158333,62.93113108,13.62697237
2022-05-31,87,47.85,93.96,72.21,99.18,0.91,82.65,170.0,30.57033333,60.30676146,14.83733254
2022-01-06,170,93.5,183.6,141.1,193.8,1.79,161.5,228.0,30.63908383,60.80881079,16.32708796
2022-02-06,228,125.4,246.24,189.24,259.92,2.39,216.6,185.0,30.50991667,61.84865033,15.11813871
2022-03-06,185,101.75,199.8,153.55,210.9,1.94,175.75,98.0,30.25366692,63.58101188,14.16140952
2022-04-06,98,53.9,105.84,81.34,111.72,1.03,93.1,139.0,30.09533358,66.64829425,13.73865517
2022-05-06,139,76.45,150.12,115.37,158.46,1.46,132.05,70.0,29.92658358,67.16876917,13.486192
2022-06-06,70,38.5,75.6,58.1,79.8,0.74,66.5,61.0,29.73908358,70.21496833,12.74960715
2022-07-06,61,33.55,65.88,50.63,69.54,0.64,57.95,50.0,29.4745,71.33352142,13.35414144
2022-08-06,50,27.5,54.0,41.5,57.0,0.53,47.5,61.0,29.77450038,72.502194,12.30302141
2022-09-06,61,33.55,65.88,50.63,69.54,0.64,57.95,67.0,29.82241667,71.24459679,10.47341059
2022-10-06,67,36.85,72.36,55.61,76.38,0.7,63.65,158.0,29.84950013,69.66815483,9.840559982
2022-11-06,158,86.9,170.64,131.14,180.12,1.66,150.1,275.0,29.79325013,74.48537575,12.03914754
2022-12-06,275,151.25,297.0,228.25,313.5,2.89,261.25,56.0,29.487,78.3956705,11.90771031
2022-06-13,56,30.8,60.48,46.48,63.84,0.59,53.2,65.0,28.87866667,78.74727313,10.90934054
2022-06-14,65,35.75,70.2,53.95,74.1,0.68,61.75,56.0,28.08491667,81.81750125,12.80010298
2022-06-15,56,30.8,60.48,46.48,63.84,0.59,53.2,51.0,27.22241667,84.26967817,16.01001019
2022-06-16,51,28.05,55.08,42.33,58.14,0.54,48.45,65.0,26.7995,85.66085921,17.58774313
2022-06-17,65,35.75,70.2,53.95,74.1,0.68,61.75,60.0,27.70158333,83.20796146,19.40322788
2022-06-18,60,33.0,64.8,49.8,68.4,0.63,57.0,45.0,28.63283333,78.5854625,18.76462054
2022-06-19,45,24.75,48.6,37.35,51.3,0.47,42.75,44.0,28.03908333,81.91813871,13.96579182
2022-06-20,44,24.2,47.52,36.52,50.16,0.46,41.8,48.0,28.07866667,82.44296642,14.11168075
2022-06-21,48,26.4,51.84,39.84,54.72,0.5,45.6,58.0,28.17241667,82.58454363,14.46711523
2022-06-22,58,31.9,62.64,48.14,66.12,0.61,55.1,52.0,28.24325,80.90046271,17.15494917
2022-06-23,52,28.6,56.16,43.16,59.28,0.55,49.4,48.0,27.04741667,86.33003888,17.46868573
2022-06-24,48,26.4,51.84,39.84,54.72,0.5,45.6,49.0,26.0995,90.95382421,13.28059845
2022-06-25,49,26.95,52.92,40.67,55.86,0.51,46.55,55.0,26.25575,88.63852004,15.94883298
2022-06-26,55,30.25,59.4,45.65,62.7,0.58,52.25,54.0,26.54741667,88.44651533,12.48045108
2022-06-27,54,29.7,58.32,44.82,61.56,0.57,51.3,51.0,26.64325,88.45614429,9.343713963
